Point ID,j,k_0,k_1,k_Magnitude,lambda,Points_0,Points_1,Points_2,Points_Magnitude,trials,u,u_active,u_d,u_essential,∂u_∂x,∂u_∂x_d,∂u_∂xx,∂u_∂xx_d,∂u_∂y,∂u_∂y_d
13327,4,34,5,34,1,-0.28125,0.0260417,0.812641,0.860329,0,-0.958499,1,-1.27972e-07,1,-0.812724,2.06694e-05,15.5782,-0.000903609,0.812641,-2.06882e-05
13328,4,34,5,34,3,-0.28125,0.0286458,0.854177,0.899745,0,-0.956329,1,5.43534e-13,0,-0.854267,-2.70809e-11,16.3374,3.29128e-11,0.854177,1.44512e-12
13329,4,34,6,34,1,-0.28125,0.03125,0.897736,0.94128,0,-0.954048,1,-2.48782e-07,1,-0.89783,2.57789e-05,17.1296,-0.00104167,0.897736,-2.58202e-05
13330,4,34,6,34,3,-0.28125,0.0338542,0.943405,0.985018,0,-0.951651,1,5.14717e-13,0,-0.943502,-1.69343e-11,17.9558,-8.34719e-11,0.943405,-5.1195e-12
13331,4,34,7,34,1,-0.28125,0.0364583,0.991274,1.03105,0,-0.949133,1,-3.98172e-07,1,-0.991372,3.1617e-05,18.8169,-0.0011809,0.991274,-3.16651e-05
13332,4,34,7,34,3,-0.28125,0.0390625,1.04143,1.07945,0,-0.946486,1,5.22376e-13,0,-1.04153,-1.47585e-11,19.714,-4.36857e-10,1.04143,5.9617e-12
13333,4,34,8,34,1,-0.28125,0.0416667,1.09398,1.13033,0,-0.943706,1,-5.79854e-07,1,-1.09408,3.81701e-05,20.6479,-0.00131351,1.09398,-3.82154e-05
13334,4,34,8,34,3,-0.28125,0.0442708,1.14901,1.18376,0,-0.940786,1,5.67983e-13,0,-1.14911,-1.36166e-11,21.6194,-5.92285e-10,1.14901,1.05014e-11
13335,4,34,9,35,1,-0.28125,0.046875,1.20663,1.23986,0,-0.93772,1,-7.97379e-07,1,-1.20672,4.53762e-05,22.6295,-0.00142847,1.20663,-4.54139e-05
13336,4,34,9,35,3,-0.28125,0.0494792,1.26693,1.29871,0,-0.9345,1,6.2729e-13,0,-1.26701,-8.48336e-12,23.6787,-1.50922e-09,1.26693,9.44532e-12
13337,4,34,10,35,1,-0.28125,0.0520833,1.33001,1.36042,0,-0.931119,1,-1.05383e-06,1,-1.3301,5.31052e-05,24.7679,-0.00151088,1.33001,-5.31335e-05
13338,4,34,10,35,3,-0.28125,0.0546875,1.39599,1.42509,0,-0.92757,1,6.46213e-13,0,-1.39607,5.85736e-13,25.8974,-1.98949e-09,1.39599,2.16762e-12
13339,4,34,11,35,1,-0.28125,0.0572917,1.46496,1.49281,0,-0.923845,1,-1.35138e-06,1,-1.46504,6.1136e-05,27.0678,-0.00154136,1.46496,-6.11547e-05
13340,4,34,11,35,3,-0.28125,0.0598958,1.53704,1.56371,0,-0.919937,1,6.0842e-13,0,-1.53711,1.63973e-11,28.2795,-3.02193e-09,1.53704,-1.6199e-11
13341,4,34,12,36,1,-0.28125,0.0625,1.61233,1.63787,0,-0.915837,1,-1.6908e-06,1,-1.61239,6.91313e-05,29.5325,-0.0014957,1.61233,-6.91409e-05
13342,4,34,12,36,3,-0.28125,0.0651042,1.69093,1.7154,0,-0.911537,1,4.72861e-13,0,-1.69099,3.93691e-11,30.8269,-4.92632e-09,1.69093,-3.99997e-11
13343,4,34,13,36,1,-0.28125,0.0677083,1.77297,1.79642,0,-0.907027,1,-2.07072e-06,1,-1.77302,7.66119e-05,32.1625,-0.00134486,1.77297,-7.66129e-05
13344,4,34,13,36,3,-0.28125,0.0703125,1.85854,1.88101,0,-0.902299,1,1.95902e-13,0,-1.85859,7.03676e-11,33.5391,-6.73066e-09,1.85854,-7.0817e-11
13345,4,34,14,36,1,-0.28125,0.0729167,1.94775,1.9693,0,-0.897344,1,-2.48685e-06,1,-1.94779,8.29323e-05,34.9559,-0.00105553,1.94775,-8.29253e-05
13346,4,34,14,36,3,-0.28125,0.0755208,2.0407,2.06137,0,-0.892152,1,-2.66833e-13,0,-2.04074,1.08759e-10,36.4122,-8.08314e-09,2.0407,-1.06248e-10
13347,4,34,15,37,1,-0.28125,0.078125,2.1375,2.15734,0,-0.886712,1,-2.93108e-06,1,-2.13753,8.72619e-05,37.9068,-0.00059156,2.1375,-8.72475e-05
13348,4,34,15,37,3,-0.28125,0.0807292,2.23824,2.25728,0,-0.881016,1,-9.56387e-13,0,-2.23827,1.53173e-10,39.4384,-7.72808e-09,2.23824,-1.5046e-10
13349,4,34,16,37,1,-0.28125,0.0833333,2.34302,2.36131,0,-0.875051,1,-3.39046e-06,1,-2.34305,8.85779e-05,41.0051,8.33857e-05,2.34302,-8.8557e-05
13350,4,34,16,37,3,-0.28125,0.0859375,2.45192,2.46949,0,-0.868809,1,-1.86301e-12,0,-2.45195,1.96977e-10,42.6049,-7.70307e-09,2.45192,-1.99329e-10
13351,4,34,17,38,1,-0.28125,0.0885417,2.56503,2.58193,0,-0.862277,1,-3.84623e-06,1,-2.56506,8.56757e-05,44.2353,0.00100181,2.56503,-8.56498e-05
13352,4,34,17,38,3,-0.28125,0.0911458,2.68243,2.69868,0,-0.855445,1,-2.97588e-12,0,-2.68245,2.32493e-10,45.8934,-6.37698e-09,2.68243,-2.32108e-10
13353,4,34,18,38,1,-0.28125,0.09375,2.80418,2.81981,0,-0.848302,1,-4.27299e-06,1,-2.8042,7.72068e-05,47.5759,0.00218661,2.80418,-7.71781e-05
13354,4,34,18,38,3,-0.28125,0.0963542,2.93035,2.94539,0,-0.840836,1,-4.23857e-12,0,-2.93036,2.47866e-10,49.2788,-1.23528e-09,2.93035,-2.45196e-10
13355,4,34,19,38,1,-0.28125,0.0989583,3.06097,3.07545,0,-0.833036,1,-4.63805e-06,1,-3.06098,6.17522e-05,50.9979,0.00364363,3.06097,-6.17242e-05
13356,4,34,19,38,3,-0.28125,0.101562,3.19608,3.21004,0,-0.82489,1,-5.49325e-12,0,-3.1961,2.2793e-10,52.7283,6.70019e-09,3.19608,-2.26872e-10
13357,4,34,20,39,1,-0.28125,0.104167,3.33572,3.34917,0,-0.816386,1,-4.90143e-06,1,-3.33573,3.79396e-05,54.4646,0.00535272,3.33572,-3.79169e-05
13358,4,34,20,39,3,-0.28125,0.106771,3.47987,3.49285,0,-0.807513,1,-6.51685e-12,0,-3.47988,1.57155e-10,56.2008,1.73908e-08,3.47987,-1.569e-10
13359,4,34,21,39,1,-0.28125,0.109375,3.62854,3.64107,0,-0.798258,1,-5.01648e-06,1,-3.62855,4.61047e-06,57.9302,0.00725802,3.62854,-4.599e-06
13360,4,34,21,39,3,-0.28125,0.111979,3.7817,3.7938,0,-0.78861,1,-7.01417e-12,0,-3.78171,2.19708e-11,59.6457,3.05719e-08,3.7817,-2.2343e-11
13361,4,34,22,40,1,-0.28125,0.114583,3.9393,3.95099,0,-0.778558,1,-4.93152e-06,1,-3.93931,-3.89645e-05,61.3394,0.00925885,3.9393,3.89583e-05
13362,4,34,22,40,3,-0.28125,0.117188,4.10127,4.11258,0,-0.768089,1,-6.63373e-12,0,-4.10128,-1.81628e-10,63.0028,4.43695e-08,4.10127,1.79343e-10
13363,4,34,23,41,1,-0.28125,0.119792,4.26753,4.27846,0,-0.757193,1,-4.59275e-06,1,-4.26754,-9.28299e-05,64.6268,0.0112028,4.26753,9.28001e-05
13364,4,34,23,41,3,-0.28125,0.122396,4.43794,4.44853,0,-0.745859,1,-5.02355e-12,0,-4.43795,-4.46799e-10,66.2015,5.57802e-08,4.43794,4.44764e-10
13365,4,34,24,41,1,-0.28125,0.125,4.61238,4.62264,0,-0.734075,1,-3.94851e-06,1,-4.61239,-0.000156071,67.7167,0.0128841,4.61238,0.000156014
13366,4,34,24,41,3,-0.28125,0.127604,4.79067,4.80062,0,-0.721833,1,-1.93552e-12,0,-4.79068,-7.47751e-10,69.1612,6.0894e-08,4.79067,7.47184e-10
13367,4,34,25,42,1,-0.28125,0.130208,4.97262,4.98227,0,-0.709121,1,-2.95495e-06,1,-4.97263,-0.000226557,70.5236,0.0140491,4.97262,0.000226472
13368,4,34,25,42,3,-0.28125,0.132812,5.15798,5.16735,0,-0.695931,1,2.7038e-12,0,-5.15799,-1.03504e-09,71.7919,5.56422e-08,5.15798,1.03294e-09
13369,4,34,26,42,1,-0.28125,0.135417,5.3465,5.35561,0,-0.682253,1,-1.58291e-06,1,-5.34652,-0.000300743,72.9533,0.0144124,5.3465,0.000300636
13370,4,34,26,42,3,-0.28125,0.138021,5.53789,5.54675,0,-0.668082,1,8.67411e-12,0,-5.53791,-1.24153e-09,73.9952,3.48639e-08,5.53789,1.23843e-09
13371,4,34,27,43,1,-0.28125,0.140625,5.73181,5.74043,0,-0.653408,1,1.7447e-07,1,-5.73183,-0.000373603,74.9041,0.013685,5.73181,0.000373486
13372,4,34,27,43,3,-0.28125,0.143229,5.9279,5.93629,0,-0.638227,1,1.53469e-11,0,-5.92791,-1.28951e-09,75.6667,-2.37513e-09,5.9279,1.2896e-09
13373,4,34,28,44,1,-0.28125,0.145833,6.12575,6.13394,0,-0.622532,1,2.29425e-06,1,-6.12577,-0.000438738,76.2694,0.0116146,6.12575,0.00043863
13374,4,34,28,44,3,-0.28125,0.148438,6.32494,6.33293,0,-0.606321,1,2.17087e-11,0,-6.32496,-1.1065e-09,76.6987,-5.36499e-08,6.32494,1.11009e-09
13375,4,34,29,44,1,-0.28125,0.151042,6.52499,6.5328,0,-0.589589,1,4.71729e-06,1,-6.52501,-0.000488719,76.9411,0.00803447,6.525,0.000488644
13376,4,34,29,44,3,-0.28125,0.153646,6.72541,6.73304,0,-0.572336,1,2.64293e-11,0,-6.72543,-6.49142e-10,76.9837,-1.11806e-07,6.72541,6.56143e-10
13377,4,34,30,45,1,-0.28125,0.15625,6.92564,6.93311,0,-0.554561,1,7.34437e-06,1,-6.92566,-0.000515696,76.8136,0.0029168,6.92564,0.000515679
13378,4,34,30,45,3,-0.28125,0.158854,7.12512,7.13244,0,-0.536265,1,2.80696e-11,0,-7.12514,7.50306e-11,76.4189,-1.64902e-07,7.12512,-6.68195e-11
13379,4,34,31,46,1,-0.28125,0.161458,7.32325,7.33043,0,-0.517452,1,1.00361e-05,1,-7.32327,-0.00051225,75.7885,-0.00358058,7.32325,0.000512309
13380,4,34,31,46,3,-0.28125,0.164062,7.51941,7.52646,0,-0.498125,1,2.53978e-11,0,-7.51943,9.91215e-10,74.912,-1.9777e-07,7.51941,-9.8314e-10
13381,4,34,32,46,1,-0.28125,0.166667,7.71294,7.71987,0,-0.478291,1,1.26176e-05,1,-7.71296,-0.000472421,73.7804,-0.0110839,7.71294,0.000472568
13382,4,34,32,46,3,-0.28125,0.169271,7.90316,7.90998,0,-0.457957,1,1.77461e-11,0,-7.90318,1.95363e-09,72.3859,-1.94936e-07,7.90317,-1.94899e-09
13383,4,34,33,47,1,-0.28125,0.171875,8.0894,8.09611,0,-0.437132,1,1.48894e-05,1,-8.08941,-0.000392812,70.7225,-0.0190017,8.0894,0.000393038
13384,4,34,33,47,3,-0.28125,0.174479,8.27093,8.27754,0,-0.415828,1,5.36629e-12,0,-8.27094,2.76357e-09,68.7855,-1.47648e-07,8.27093,-2.76434e-09
13385,4,34,34,48,1,-0.28125,0.177083,8.44704,8.45358,0,-0.394059,1,1.66427e-05,1,-8.44705,-0.000273565,66.5725,-0.0265606,8.44704,0.000273846
13386,4,34,34,48,3,-0.28125,0.179688,8.61702,8.62348,0,-0.371839,1,-1.04121e-11,0,-8.61704,3.20913e-09,64.0827,-5.52293e-08,8.61702,-3.21721e-09
13387,4,34,35,48,1,-0.28125,0.182292,8.78016,8.78655,0,-0.349185,1,1.76804e-05,1,-8.78017,-0.000119053,61.3178,-0.0328816,8.78016,0.000119347
13388,4,34,35,48,3,-0.28125,0.184896,8.93573,8.94207,0,-0.326115,1,-2.72049e-11,0,-8.93574,3.1188e-09,58.2815,6.81867e-08,8.93573,-3.1332e-09
13389,4,34,36,49,1,-0.28125,0.1875,9.08305,9.08934,0,-0.302651,1,1.78396e-05,1,-9.08305,6.19242e-05,54.9799,-0.0370913,9.08305,-6.16712e-05
13390,4,34,36,49,3,-0.28125,0.190104,9.22143,9.22768,0,-0.278815,1,-4.19678e-11,0,-9.22143,2.41589e-09,51.4216,1.98656e-07,9.22143,-2.4328e-09
13391,4,34,37,50,1,-0.28125,0.192708,9.35023,9.35645,0,-0.254631,1,1.7014e-05,1,-9.35023,0.000256557,47.6173,-0.0384548,9.35023,-0.000256397
13392,4,34,37,50,3,-0.28125,0.195312,9.46883,9.47501,0,-0.230125,1,-5.15653e-11,0,-9.46882,1.15788e-09,43.5804,3.04003e-07,9.46883,-1.17323e-09
13393,4,34,38,50,1,-0.28125,0.197917,9.57663,9.5828,0,-0.205324,1,1.51723e-05,1,-9.57662,0.000449091,39.3264,-0.0365071,9.57663,-0.000449064
13394,4,34,38,50,3,-0.28125,0.200521,9.67311,9.67927,0,-0.180257,1,-5.35461e-11,0,-9.6731,-4.56192e-10,34.8731,3.55074e-07,9.67311,4.48418e-10
13395,4,34,39,51,1,-0.28125,0.203125,9.75777,9.76393,0,-0.154954,1,1.23695e-05,1,-9.75775,0.000622464,30.2403,-0.031157,9.75777,-0.000622588
13396,4,34,39,51,3,-0.28125,0.205729,9.83017,9.83635,0,-0.129446,1,-4.67936e-11,0,-9.83016,-2.11994e-09,25.4498,3.32884e-07,9.83017,2.12271e-09
13397,4,34,40,52,1,-0.28125,0.208333,9.88994,9.89614,0,-0.103766,1,8.74884e-06,1,-9.88992,0.000760315,20.5251,-0.0227396,9.88994,-0.000760578
13398,4,34,40,52,3,-0.28125,0.210938,9.93677,9.94298,0,-0.0779468,1,-3.19454e-11,0,-9.93674,-3.48763e-09,15.4912,2.36863e-07,9.93677,3.50075e-09
13399,4,34,41,53,1,-0.28125,0.213542,9.97039,9.97664,0,-0.0520231,1,4.53241e-06,1,-9.97037,0.000849066,10.3743,-0.0120008,9.97039,-0.000849426
13400,4,34,41,53,3,-0.28125,0.216146,9.99064,9.99694,0,-0.0260293,1,-1.13741e-11,0,-9.99062,-4.25947e-09,5.20146,8.61591e-08,9.99064,4.27894e-09
13401,4,34,42,54,1,-0.28125,0.21875,9.9974,10.0038,0,-2.43954e-07,1,1.94334e-09,0,-9.99738,0.000879733,0.000546221,-1.08433e-05,9.9974,-0.000880128
13402,4,34,42,54,3,-0.28125,0.221354,9.99065,9.99705,0,0.0260288,1,1.12716e-11,0,-9.99062,-4.26214e-09,-5.20038,-8.49616e-08,9.99065,4.28163e-09
13403,4,34,43,54,1,-0.28125,0.223958,9.9704,9.97688,0,0.0520227,1,-4.5288e-06,1,-9.97038,0.000849168,-10.3732,0.0119811,9.9704,-0.00084953
13404,4,34,43,54,3,-0.28125,0.226562,9.93678,9.94334,0,0.0779464,1,3.18694e-11,0,-9.93676,-3.4945e-09,-15.4902,-2.36142e-07,9.93678,3.5082e-09
13405,4,34,44,55,1,-0.28125,0.229167,9.88996,9.89661,0,0.103765,1,-8.746e-06,1,-9.88994,0.000760502,-20.5242,0.0227254,9.88996,-0.000760767
13406,4,34,44,55,3,-0.28125,0.231771,9.83019,9.83695,0,0.129445,1,4.67618e-11,0,-9.83017,-2.12944e-09,-25.449,-3.32644e-07,9.83019,2.13258e-09
13407,4,34,45,56,1,-0.28125,0.234375,9.75779,9.76466,0,0.154953,1,-1.23678e-05,1,-9.75777,0.000622703,-30.2396,0.0311506,9.75779,-0.000622829
13408,4,34,45,56,3,-0.28125,0.236979,9.67314,9.68013,0,0.180257,1,5.35638e-11,0,-9.67312,-4.65026e-10,-34.8725,-3.55488e-07,9.67314,4.57962e-10
13409,4,34,46,57,1,-0.28125,0.239583,9.57666,9.58378,0,0.205324,1,-1.51719e-05,1,-9.57665,0.000449343,-39.326,0.0365092,9.57666,-0.000449318
13410,4,34,46,57,3,-0.28125,0.242188,9.46886,9.47613,0,0.230125,1,5.16229e-11,0,-9.46884,1.15185e-09,-43.5801,-3.0482e-07,9.46886,-1.16618e-09
13411,4,34,47,58,1,-0.28125,0.244792,9.35026,9.35769,0,0.254631,1,-1.70149e-05,1,-9.35025,0.000256783,-47.6172,0.0384643,9.35026,-0.000256624
13412,4,34,47,58,3,-0.28125,0.247396,9.22147,9.22907,0,0.278816,1,4.20448e-11,0,-9.22146,2.41394e-09,-51.4216,-1.99391e-07,9.22147,-2.43067e-09
13413,4,34,48,58,1,-0.28125,0.25,9.08308,9.09087,0,0.302652,1,-1.78415e-05,1,-9.08308,6.2092e-05,-54.9801,0.0371058,9.08308,-6.18403e-05
13414,4,34,48,58,3,-0.28125,0.252604,8.93576,8.94376,0,0.326116,1,2.72836e-11,0,-8.93576,3.12129e-09,-58.2818,-6.90544e-08,8.93576,-3.13526e-09
13415,4,34,49,59,1,-0.28125,0.255208,8.78019,8.7884,0,0.349185,1,-1.7683e-05,1,-8.78019,-0.000118961,-61.3182,0.032898,8.78019,0.000119254
13416,4,34,49,59,3,-0.28125,0.257812,8.61706,8.6255,0,0.371839,1,1.04667e-11,0,-8.61706,3.21476e-09,-64.0833,5.50668e-08,8.61706,-3.22176e-09
13417,4,34,50,60,1,-0.28125,0.260417,8.44707,8.45577,0,0.394059,1,-1.66455e-05,1,-8.44708,-0.000273552,-66.5731,0.026576,8.44707,0.000273833
13418,4,34,50,60,3,-0.28125,0.263021,8.27096,8.27992,0,0.415829,1,-5.34145e-12,0,-8.27096,2.77018e-09,-68.7863,1.47652e-07,8.27096,-2.77077e-09
13419,4,34,51,61,1,-0.28125,0.265625,8.08943,8.09867,0,0.437133,1,-1.48921e-05,1,-8.08943,-0.000392869,-70.7233,0.0190137,8.08943,0.000393096
13420,4,34,51,61,3,-0.28125,0.268229,7.90319,7.91274,0,0.457957,1,-1.77561e-11,0,-7.9032,1.95957e-09,-72.3868,1.9551e-07,7.90319,-1.95452e-09
13421,4,34,52,62,1,-0.28125,0.270833,7.71297,7.72284,0,0.478292,1,-1.26199e-05,1,-7.71298,-0.000472529,-73.7812,0.0110912,7.71297,0.000472676
13422,4,34,52,62,3,-0.28125,0.273438,7.51944,7.52966,0,0.498126,1,-2.54331e-11,0,-7.51945,9.95439e-10,-74.9129,1.98254e-07,7.51944,-9.85082e-10
13423,4,34,53,62,1,-0.28125,0.276042,7.32328,7.33387,0,0.517453,1,-1.00377e-05,1,-7.32329,-0.000512385,-75.7894,0.00358301,7.32328,0.000512445
13424,4,34,53,62,3,-0.28125,0.278646,7.12514,7.13613,0,0.536267,1,-2.81261e-11,0,-7.12515,7.65882e-11,-76.4198,1.66077e-07,7.12514,-6.95275e-11
13425,4,34,54,63,1,-0.28125,0.28125,6.92566,6.93707,0,0.554562,1,-7.3453e-06,1,-6.92567,-0.000515835,-76.8145,-0.00291867,6.92566,0.000515818
13426,4,34,54,63,3,-0.28125,0.283854,6.72542,6.73728,0,0.572337,1,-2.64756e-11,0,-6.72543,-6.50303e-10,-76.9845,1.11993e-07,6.72542,6.5537e-10
13427,4,34,55,64,1,-0.28125,0.286458,6.52501,6.53735,0,0.58959,1,-4.71753e-06,1,-6.52502,-0.000488842,-76.9419,-0.00803941,6.52501,0.000488767
13428,4,34,55,64,3,-0.28125,0.289062,6.32496,6.3378,0,0.606322,1,-2.17527e-11,0,-6.32497,-1.10884e-09,-76.6995,5.40049e-08,6.32496,1.11422e-09
13429,4,34,56,65,1,-0.28125,0.291667,6.12577,6.13915,0,0.622533,1,-2.29392e-06,1,-6.12577,-0.000438833,-76.2701,-0.0116211,6.12577,0.000438724
13430,4,34,56,65,3,-0.28125,0.294271,5.92791,5.94187,0,0.638228,1,-1.53789e-11,0,-5.92792,-1.29257e-09,-75.6674,2.64815e-09,5.92791,1.29249e-09
13431,4,34,57,66,1,-0.28125,0.296875,5.73182,5.74639,0,0.653409,1,-1.7374e-07,1,-5.73183,-0.000373665,-74.9047,-0.0136918,5.73182,0.000373546
13432,4,34,57,66,3,-0.28125,0.299479,5.5379,5.55312,0,0.668083,1,-8.69338e-12,0,-5.53791,-1.24429e-09,-73.9957,-3.45103e-08,5.5379,1.24236e-09
13433,4,34,58,67,1,-0.28125,0.302083,5.34651,5.36242,0,0.682255,1,1.58387e-06,1,-5.34652,-0.000300771,-72.9538,-0.0144184,5.34651,0.000300662
13434,4,34,58,67,3,-0.28125,0.304688,5.15799,5.17463,0,0.695932,1,-2.7136e-12,0,-5.15799,-1.03714e-09,-71.7923,-5.53421e-08,5.15799,1.03294e-09
13435,4,34,59,68,1,-0.28125,0.307292,4.97262,4.99004,0,0.709122,1,2.95596e-06,1,-4.97263,-0.000226557,-70.524,-0.0140537,4.97262,0.000226469
13436,4,34,59,68,3,-0.28125,0.309896,4.79068,4.80893,0,0.721834,1,1.94164e-12,0,-4.79068,-7.48708e-10,-69.1616,-6.11884e-08,4.79068,7.45896e-10
13437,4,34,60,68,1,-0.28125,0.3125,4.61239,4.63151,0,0.734077,1,3.94945e-06,1,-4.61239,-0.000156051,-67.717,-0.0128871,4.61239,0.00015599
13438,4,34,60,68,3,-0.28125,0.315104,4.43795,4.458,0,0.74586,1,5.03361e-12,0,-4.43795,-4.47246e-10,-66.2018,-5.59354e-08,4.43795,4.46176e-10
13439,4,34,61,69,1,-0.28125,0.317708,4.26753,4.28858,0,0.757195,1,4.59353e-06,1,-4.26753,-9.27976e-05,-64.627,-0.0112043,4.26753,9.27632e-05
13440,4,34,61,69,3,-0.28125,0.320312,4.10128,4.12337,0,0.768091,1,6.63821e-12,0,-4.10128,-1.81104e-10,-63.0031,-4.41037e-08,4.10128,1.79513e-10
13441,4,34,62,70,1,-0.28125,0.322917,3.93931,3.96252,0,0.778559,1,4.93209e-06,1,-3.93931,-3.89278e-05,-61.3397,-0.00925898,3.93931,3.89163e-05
13442,4,34,62,70,3,-0.28125,0.325521,3.78171,3.8061,0,0.788612,1,7.01726e-12,0,-3.78171,2.31364e-11,-59.646,-3.02865e-08,3.78171,-2.34651e-11
13443,4,34,63,71,1,-0.28125,0.328125,3.62856,3.6542,0,0.798259,1,5.01683e-06,1,-3.62855,4.64553e-06,-57.9305,-0.00725727,3.62856,-4.63987e-06
13444,4,34,63,71,3,-0.28125,0.330729,3.47989,3.50686,0,0.807514,1,6.51619e-12,0,-3.47988,1.57872e-10,-56.201,-1.69482e-08,3.47989,-1.56922e-10
13445,4,34,64,72,1,-0.28125,0.333333,3.33573,3.36412,0,0.816388,1,4.90158e-06,1,-3.33573,3.79689e-05,-54.4649,-0.00535147,3.33573,-3.79523e-05
13446,4,34,64,72,3,-0.28125,0.335938,3.1961,3.22599,0,0.824892,1,5.48654e-12,0,-3.1961,2.28364e-10,-52.7286,-6.11796e-09,3.1961,-2.27801e-10
13447,4,34,65,73,1,-0.28125,0.338542,3.06099,3.09247,0,0.833038,1,4.63803e-06,1,-3.06098,6.17733e-05,-50.9982,-0.00364223,3.06099,-6.17514e-05
13448,4,34,65,73,3,-0.28125,0.341146,2.93037,2.96353,0,0.840838,1,4.23275e-12,0,-2.93036,2.47979e-10,-49.2791,1.41865e-09,2.93037,-2.47669e-10
13449,4,34,66,74,1,-0.28125,0.34375,2.80421,2.83916,0,0.848304,1,4.27285e-06,1,-2.8042,7.72191e-05,-47.5763,-0.0021853,2.80421,-7.71961e-05
13450,4,34,66,74,3,-0.28125,0.346354,2.68246,2.71931,0,0.855447,1,2.9734e-12,0,-2.68245,2.32717e-10,-45.8939,6.0558e-09,2.68246,-2.32634e-10
13451,4,34,67,75,1,-0.28125,0.348958,2.56506,2.60392,0,0.862279,1,3.84603e-06,1,-2.56506,8.56797e-05,-44.2359,-0.00100075,2.56506,-8.56585e-05
13452,4,34,67,75,3,-0.28125,0.351562,2.45195,2.49294,0,0.868811,1,1.85429e-12,0,-2.45195,1.96774e-10,-42.6055,7.88962e-09,2.45195,-1.97178e-10
13453,4,34,68,76,1,-0.28125,0.354167,2.34305,2.3863,0,0.875053,1,3.39023e-06,1,-2.34305,8.85748e-05,-41.0057,-8.26635e-05,2.34305,-8.85571e-05
13454,4,34,68,76,3,-0.28125,0.356771,2.23828,2.28391,0,0.881018,1,9.45071e-13,0,-2.23827,1.52769e-10,-39.4391,8.24781e-09,2.23828,-1.52034e-10
13455,4,34,69,76,1,-0.28125,0.359375,2.13754,2.18571,0,0.886715,1,2.93087e-06,1,-2.13753,8.72533e-05,-37.9076,0.000591917,2.13754,-8.72398e-05
13456,4,34,69,76,3,-0.28125,0.361979,2.04074,2.09159,0,0.892154,1,2.6228e-13,0,-2.04074,1.08821e-10,-36.413,7.84271e-09,2.04074,-1.08816e-10
13457,4,34,70,77,1,-0.28125,0.364583,1.94779,2.00148,0,0.897347,1,2.4867e-06,1,-1.94779,8.292e-05,-34.9568,0.00105553,1.94779,-8.29105e-05
13458,4,34,70,77,3,-0.28125,0.367188,1.85859,1.91527,0,0.902302,1,-1.96529e-13,0,-1.85858,7.02258e-11,-33.54,6.01993e-09,1.85859,-7.09258e-11
13459,4,34,71,78,1,-0.28125,0.369792,1.77302,1.83288,0,0.90703,1,2.07067e-06,1,-1.77302,7.65979e-05,-32.1635,0.00134456,1.77302,-7.65918e-05
13460,4,34,71,78,3,-0.28125,0.372396,1.69099,1.7542,0,0.91154,1,-4.79813e-13,0,-1.69098,3.93631e-11,-30.8279,4.71246e-09,1.69099,-3.80222e-11
13461,4,34,72,79,1,-0.28125,0.375,1.61238,1.67914,0,0.91584,1,1.69087e-06,1,-1.61238,6.91173e-05,-29.5336,0.00149514,1.61238,-6.9114e-05
13462,4,34,72,79,3,-0.28125,0.377604,1.53709,1.60759,0,0.91994,1,-6.20284e-13,0,-1.53709,1.58402e-11,-28.2806,3.336e-09,1.53709,-1.58942e-11
13463,4,34,73,80,1,-0.28125,0.380208,1.46502,1.53946,0,0.923849,1,1.35161e-06,1,-1.46502,6.11239e-05,-27.069,0.00154059,1.46502,-6.11227e-05
13464,4,34,73,80,3,-0.28125,0.382812,1.39604,1.47465,0,0.927573,1,-6.59536e-13,0,-1.39604,3.97805e-13,-25.8986,2.07802e-09,1.39604,3.26676e-13
13465,4,34,74,81,1,-0.28125,0.385417,1.33007,1.41306,0,0.931122,1,1.05423e-06,1,-1.33007,5.30973e-05,-24.769,0.00150997,1.33007,-5.30975e-05
13466,4,34,74,81,3,-0.28125,0.388021,1.26698,1.35459,0,0.934503,1,-6.31857e-13,0,-1.26698,-1.00915e-11,-23.6799,1.2127e-09,1.26698,9.05119e-12
13467,4,34,75,82,1,-0.28125,0.390625,1.20668,1.29914,0,0.937724,1,7.97977e-07,1,-1.20668,4.53749e-05,-22.6306,0.0014275,1.20668,-4.53759e-05
13468,4,34,75,82,3,-0.28125,0.393229,1.14906,1.24663,0,0.940791,1,-5.64446e-13,0,-1.14906,-1.5629e-11,-21.6205,2.90042e-10,1.14906,1.50421e-11
13469,4,34,76,83,1,-0.28125,0.395833,1.09403,1.19695,0,0.943711,1,5.80647e-07,1,-1.09402,3.81783e-05,-20.6488,0.00131261,1.09403,-3.81798e-05
13470,4,34,76,83,3,-0.28125,0.398438,1.04147,1.15001,0,0.946491,1,-4.81369e-13,0,-1.04147,-1.67562e-11,-19.7148,-1.08128e-10,1.04147,1.65696e-11
13471,4,34,77,84,1,-0.28125,0.401042,0.991303,1.10572,0,0.949137,1,3.99129e-07,1,-0.991302,3.16377e-05,-18.8176,0.00118025,0.991303,-3.16394e-05
13472,4,34,77,84,3,-0.28125,0.403646,0.943424,1.06399,0,0.951656,1,-3.92129e-13,0,-0.943423,-1.72343e-11,-17.9563,-3.37664e-10,0.943424,1.80739e-11
13473,4,34,78,85,1,-0.28125,0.40625,0.897744,1.02474,0,0.954053,1,2.49822e-07,1,-0.897743,2.58145e-05,-17.1299,0.00104154,0.897744,-2.58161e-05
